algorithm,dataset,n,k,d,i,ari,nmi,ci_sphere,ci_ellipsoid,ci_ellipsoid_norm,ci_mixture,ci_mixture_norm,mirkins_index,huberts_index,varinfo,vmeasure,obj,t
gmm_shrunk,human-activity-recognition-using-smartphones,10299,6,561,4,0.315946827,0.502612483,3,5,5,5,5,0.271070672,0.457858657,1.545221532,0.502612483,779.6508174,11.33012705
gmm_ms_shrunk,human-activity-recognition-using-smartphones,10299,6,561,4,0.54958824,0.675707707,2,5,5,5,5,0.151536527,0.696926946,1.06092335,0.675707707,804.5554102,3814.12113
gmm_rs_shrunk,human-activity-recognition-using-smartphones,10299,6,561,4,0.315946827,0.502612483,3,5,5,5,5,0.271070672,0.457858657,1.545221532,0.502612483,779.6508174,1561.769682
gmm_hg_shrunk,human-activity-recognition-using-smartphones,10299,6,561,4,0.504978663,0.661549523,2,5,5,5,5,0.178940606,0.642118788,1.07559443,0.661549523,799.8696989,2950.521646
kmeans,human-activity-recognition-using-smartphones,10299,6,561,5,0.543825797,0.645598894,2,5,5,2,2,0.144644012,0.710711976,1.207058822,0.645598894,187498.0248,1.622235083
kmeans_hg,human-activity-recognition-using-smartphones,10299,6,561,5,0.460749946,0.588502006,2,5,5,2,2,0.157179023,0.685641955,1.445979216,0.588502006,182168.714,643.1422261
gmm,human-activity-recognition-using-smartphones,10299,6,561,5,0.315894851,0.476839548,2,5,5,5,5,0.226620437,0.546759127,1.768119946,0.476839548,1813.990643,12.94412848
gmm_ms,human-activity-recognition-using-smartphones,10299,6,561,5,0.299358785,0.465391282,3,5,5,5,5,0.244232315,0.51153537,1.744574557,0.465391282,1827.360624,4355.793412
gmm_rs,human-activity-recognition-using-smartphones,10299,6,561,5,0.315894851,0.476839548,2,5,5,5,5,0.226620437,0.546759127,1.768119946,0.476839548,1813.990643,1311.291763
gmm_hg,human-activity-recognition-using-smartphones,10299,6,561,5,0.286371211,0.450585027,3,5,5,5,5,0.278647108,0.442705785,1.670620928,0.450585027,1838.550782,3008.441161
gmm_shrunk,human-activity-recognition-using-smartphones,10299,6,561,5,0.316148193,0.499379241,3,5,5,5,5,0.290712682,0.418574636,1.481680306,0.499379241,778.6588329,17.42427621
gmm_ms_shrunk,human-activity-recognition-using-smartphones,10299,6,561,5,0.550832712,0.676251212,2,5,5,5,5,0.149401058,0.701197885,1.064802203,0.676251212,806.0228459,3033.228991
gmm_rs_shrunk,human-activity-recognition-using-smartphones,10299,6,561,5,0.316148193,0.499379241,3,5,5,5,5,0.290712682,0.418574636,1.481680306,0.499379241,778.6588329,998.595094
gmm_hg_shrunk,human-activity-recognition-using-smartphones,10299,6,561,5,0.550832712,0.676251212,2,5,5,5,5,0.149401058,0.701197885,1.064802203,0.676251212,806.0228459,2872.610206
kmeans,human-activity-recognition-using-smartphones,10299,6,561,6,0.579897386,0.656754615,1,5,5,1,1,0.131624969,0.736750062,1.176245042,0.656754615,187297.6757,2.794049831
kmeans_hg,human-activity-recognition-using-smartphones,10299,6,561,6,0.46118898,0.58873635,2,5,5,2,2,0.157088696,0.685822609,1.445050333,0.58873635,182168.6564,666.8392212
gmm,human-activity-recognition-using-smartphones,10299,6,561,6,0.267993038,0.42574531,1,5,5,5,5,0.235225563,0.529548874,1.958208015,0.42574531,1814.335889,20.70382168
gmm_ms,human-activity-recognition-using-smartphones,10299,6,561,6,0.300083846,0.456667378,2,5,5,5,5,0.200320063,0.599359874,1.926508932,0.456667378,1823.53272,4298.210279
gmm_rs,human-activity-recognition-using-smartphones,10299,6,561,6,0.263029022,0.432791394,3,5,5,5,5,0.253593473,0.492813054,1.836099305,0.432791394,1826.313932,1227.115212
gmm_hg,human-activity-recognition-using-smartphones,10299,6,561,6,0.283793566,0.446742092,2,5,5,5,5,0.269079574,0.461840852,1.728100105,0.446742092,1837.645802,3164.791953
gmm_shrunk,human-activity-recognition-using-smartphones,10299,6,561,6,0.307306304,0.480504632,3,5,5,5,5,0.289072993,0.421854015,1.548211645,0.480504632,774.6485076,13.6624423
gmm_ms_shrunk,human-activity-recognition-using-smartphones,10299,6,561,6,0.527223493,0.649195694,2,5,5,5,5,0.1584281,0.6831438,1.145170744,0.649195694,804.7627583,3541.985339
gmm_rs_shrunk,human-activity-recognition-using-smartphones,10299,6,561,6,0.307306304,0.480504632,3,5,5,5,5,0.289072993,0.421854015,1.548211645,0.480504632,774.6485076,1003.648656
gmm_hg_shrunk,human-activity-recognition-using-smartphones,10299,6,561,6,0.50660555,0.635313397,2,5,5,5,5,0.165489993,0.669020015,1.195556659,0.635313397,801.7584156,2771.579176
kmeans,human-activity-recognition-using-smartphones,10299,6,561,7,0.460873165,0.58842186,2,5,5,2,2,0.157009231,0.685981539,1.446900905,0.58842186,182169.6107,2.436780765
kmeans_hg,human-activity-recognition-using-smartphones,10299,6,561,7,0.46114397,0.588746691,2,5,5,2,2,0.157109024,0.685781952,1.444974124,0.588746691,182168.6922,701.7872946
gmm,human-activity-recognition-using-smartphones,10299,6,561,7,0.352612697,0.539259817,1,5,5,5,5,0.215213382,0.569573237,1.549305128,0.539259817,1807.282556,23.8219514
gmm_ms,human-activity-recognition-using-smartphones,10299,6,561,7,0.304294381,0.473779487,3,5,5,5,5,0.23681447,0.526371061,1.721351219,0.473779487,1831.162316,4082.017752
gmm_rs,human-activity-recognition-using-smartphones,10299,6,561,7,0.352612697,0.539259817,1,5,5,5,5,0.215213382,0.569573237,1.549305128,0.539259817,1807.282556,1300.142226
gmm_hg,human-activity-recognition-using-smartphones,10299,6,561,7,0.290640313,0.455261473,2,5,5,5,5,0.236414089,0.527171822,1.776577273,0.455261473,1833.061833,2761.646298
gmm_shrunk,human-activity-recognition-using-smartphones,10299,6,561,7,0.370573347,0.562560969,3,5,5,5,5,0.254202379,0.491595243,1.324436183,0.562560969,775.8529953,11.08684076
gmm_ms_shrunk,human-activity-recognition-using-smartphones,10299,6,561,7,0.517547807,0.646426312,2,5,5,5,5,0.163178564,0.673642871,1.151356672,0.646426312,801.6428718,3367.941034
gmm_rs_shrunk,human-activity-recognition-using-smartphones,10299,6,561,7,0.608740094,0.73512194,2,5,5,5,5,0.133980165,0.73203967,0.84949071,0.73512194,784.8941351,1290.534723
gmm_hg_shrunk,human-activity-recognition-using-smartphones,10299,6,561,7,0.514565758,0.664142201,2,5,5,5,5,0.172761391,0.654477218,1.070782772,0.664142201,800.2327281,2742.231189
kmeans,human-activity-recognition-using-smartphones,10299,6,561,8,0.460932601,0.588647776,2,5,5,2,2,0.157133275,0.685733451,1.445444781,0.588647776,182168.8633,3.199391402
kmeans_hg,human-activity-recognition-using-smartphones,10299,6,561,8,0.460901325,0.588552001,2,5,5,2,2,0.157144985,0.68571003,1.445786011,0.588552001,182168.6371,667.5058794
gmm,human-activity-recognition-using-smartphones,10299,6,561,8,0.314972793,0.505853317,2,5,5,5,5,0.246584796,0.506830409,1.585798164,0.505853317,1813.849992,19.27272878
gmm_ms,human-activity-recognition-using-smartphones,10299,6,561,8,0.282022477,0.455684785,1,5,5,5,5,0.215891984,0.568216031,1.892771954,0.455684785,1824.393966,4373.174742
gmm_rs,human-activity-recognition-using-smartphones,10299,6,561,8,0.2960763,0.470451148,4,5,5,5,5,0.285481523,0.429036953,1.581594306,0.470451148,1819.529652,977.6094393
gmm_hg,human-activity-recognition-using-smartphones,10299,6,561,8,0.276276843,0.430060406,3,5,5,5,5,0.251753706,0.496492588,1.851137939,0.430060406,1836.907568,3010.657357
gmm_shrunk,human-activity-recognition-using-smartphones,10299,6,561,8,0.333720226,0.524908855,3,5,5,5,5,0.285254763,0.429490474,1.386679027,0.524908855,775.6254206,19.20041627
gmm_ms_shrunk,human-activity-recognition-using-smartphones,10299,6,561,8,0.503730673,0.628755556,2,5,5,5,5,0.166822702,0.666354595,1.216013304,0.628755556,802.6425211,3483.06636
gmm_rs_shrunk,human-activity-recognition-using-smartphones,10299,6,561,8,0.539718267,0.693397193,2,5,5,5,5,0.168202424,0.663595153,0.952683436,0.693397193,784.0389002,1211.566299
gmm_hg_shrunk,human-activity-recognition-using-smartphones,10299,6,561,8,0.437546448,0.556578864,2,5,5,5,5,0.182904566,0.634190868,1.469846575,0.556578864,798.0317341,3183.202905
kmeans,human-activity-recognition-using-smartphones,10299,6,561,9,0.415440625,0.6085095,2,5,5,2,2,0.172848607,0.654302787,1.371194646,0.6085095,183134.3171,3.971227577
kmeans_hg,human-activity-recognition-using-smartphones,10299,6,561,9,0.460853182,0.588589237,2,5,5,2,2,0.15715447,0.685691059,1.445656273,0.588589237,182168.7357,728.6501262
gmm,human-activity-recognition-using-smartphones,10299,6,561,9,0.384400998,0.611881197,3,5,5,5,5,0.226410723,0.547178553,1.246884038,0.611881197,1784.431211,25.46785936
gmm_ms,human-activity-recognition-using-smartphones,10299,6,561,9,0.273146529,0.437343646,2,5,5,5,5,0.236386482,0.527227036,1.890407768,0.437343646,1828.571438,4204.122803
gmm_rs,human-activity-recognition-using-smartphones,10299,6,561,9,0.297288508,0.476375075,2,5,5,5,5,0.279643948,0.440712104,1.578785541,0.476375075,1802.184527,1815.321122
gmm_hg,human-activity-recognition-using-smartphones,10299,6,561,9,0.293528754,0.452905228,2,5,5,5,5,0.224338935,0.55132213,1.843394368,0.452905228,1834.423989,3212.501215
gmm_shrunk,human-activity-recognition-using-smartphones,10299,6,561,9,0.479655997,0.695973306,3,5,5,5,5,0.209465398,0.581069204,0.902451466,0.695973306,779.3606462,16.03576714
gmm_ms_shrunk,human-activity-recognition-using-smartphones,10299,6,561,9,0.484542538,0.635406071,2,5,5,5,5,0.18269572,0.63460856,1.163903787,0.635406071,804.9957035,3643.51929
gmm_rs_shrunk,human-activity-recognition-using-smartphones,10299,6,561,9,0.490772178,0.68497964,3,5,5,5,5,0.19786332,0.604273361,0.955901239,0.68497964,786.2622607,1349.009536
gmm_hg_shrunk,human-activity-recognition-using-smartphones,10299,6,561,9,0.544832447,0.663104842,2,5,5,5,5,0.151555592,0.696888816,1.105503186,0.663104842,801.3301014,2770.280999
kmeans,human-activity-recognition-using-smartphones,10299,6,561,10,0.460844699,0.588406691,2,5,5,2,2,0.157018376,0.685963247,1.446951683,0.588406691,182169.473,3.138847254
kmeans_hg,human-activity-recognition-using-smartphones,10299,6,561,10,0.460853182,0.588589237,2,5,5,2,2,0.15715447,0.685691059,1.445656273,0.588589237,182168.7144,702.6393434
gmm,human-activity-recognition-using-smartphones,10299,6,561,10,0.309316282,0.457228659,1,5,5,5,5,0.212747247,0.574505505,1.876348843,0.457228659,1818.866728,22.53591713
gmm_ms,human-activity-recognition-using-smartphones,10299,6,561,10,0.316322725,0.479641294,2,5,5,5,5,0.227554086,0.544891828,1.729044024,0.479641294,1828.451001,4379.392507
gmm_rs,human-activity-recognition-using-smartphones,10299,6,561,10,0.295603116,0.442598681,2,5,5,5,5,0.230649153,0.538701695,1.849871942,0.442598681,1823.236999,1960.219743
gmm_hg,human-activity-recognition-using-smartphones,10299,6,561,10,0.293801636,0.465880725,4,5,5,5,5,0.28364038,0.43271924,1.596882289,0.465880725,1834.777311,3047.083582
gmm_shrunk,human-activity-recognition-using-smartphones,10299,6,561,10,0.32858392,0.509040519,3,5,5,5,5,0.274761406,0.450477188,1.475135594,0.509040519,782.4528707,24.33814152
gmm_ms_shrunk,human-activity-recognition-using-smartphones,10299,6,561,10,0.538207523,0.678077929,2,5,5,5,5,0.158276713,0.683446575,1.044378299,0.678077929,803.6724044,3456.737737
gmm_rs_shrunk,human-activity-recognition-using-smartphones,10299,6,561,10,0.32858392,0.509040519,3,5,5,5,5,0.274761406,0.450477188,1.475135594,0.509040519,782.4528707,1758.22719
gmm_hg_shrunk,human-activity-recognition-using-smartphones,10299,6,561,10,0.538207523,0.678077929,2,5,5,5,5,0.158276713,0.683446575,1.044378299,0.678077929,803.6724044,2673.887176
kmeans,image_segmentation,2310,7,18,1,0.38155693,0.533901463,2,6,6,2,2,0.169071523,0.661856953,1.729884222,0.533901463,1.42E+07,0.03871945
kmeans_hg,image_segmentation,2310,7,18,1,0.338327763,0.509862831,2,6,6,2,2,0.199679402,0.600641195,1.729950148,0.509862831,1.34E+07,11.669332
gmm,image_segmentation,2310,7,18,1,0.215466152,0.461359788,4,5,5,5,5,0.340695453,0.318609094,1.689397274,0.461359788,19.91572331,0.100693949
gmm_ms,image_segmentation,2310,7,18,1,0.326143035,0.516498444,2,5,5,5,5,0.220291388,0.559417225,1.687738657,0.516498444,35.71154976,19.60893773
gmm_rs,image_segmentation,2310,7,18,1,0.21800213,0.365176405,4,5,5,5,5,0.353145137,0.293709726,1.83304378,0.365176405,29.44864299,18.93112454
gmm_hg,image_segmentation,2310,7,18,1,0.326143035,0.516498444,2,5,5,5,5,0.220291388,0.559417225,1.687738657,0.516498444,35.71154976,14.22761515
gmm_shrunk,image_segmentation,2310,7,18,1,0.289600268,0.431585846,3,4,5,4,5,0.227201296,0.545597408,1.953732718,0.431585846,-59.68726588,0.021064831
gmm_ms_shrunk,image_segmentation,2310,7,18,1,0.390584585,0.547823955,2,4,4,4,4,0.171173593,0.657652813,1.671504609,0.547823955,-57.54827035,4.604393597
gmm_rs_shrunk,image_segmentation,2310,7,18,1,0.327866944,0.511469761,2,3,5,3,5,0.225081602,0.549836795,1.658220009,0.511469761,-58.90039167,3.284770971
gmm_hg_shrunk,image_segmentation,2310,7,18,1,0.375838016,0.531317172,2,4,4,4,4,0.182823096,0.634353808,1.700585726,0.531317172,-57.57275574,3.952176434
kmeans,image_segmentation,2310,7,18,2,0.239792452,0.423814963,3,6,6,3,3,0.218582284,0.562835432,2.116612649,0.423814963,2.21E+07,0.090347516
kmeans_hg,image_segmentation,2310,7,18,2,0.338400988,0.509430413,2,6,6,2,2,0.199631407,0.600737187,1.731543101,0.509430413,1.34E+07,12.48567815
gmm,image_segmentation,2310,7,18,2,0.229338977,0.444791999,3,5,5,5,5,0.313185184,0.373629633,1.738383755,0.444791999,23.11453459,0.116733747
gmm_ms,image_segmentation,2310,7,18,2,0.262551022,0.439993903,3,5,6,5,6,0.260243092,0.479513817,1.865010004,0.439993903,30.57528147,21.83646633
gmm_rs,image_segmentation,2310,7,18,2,0.295328937,0.50829188,4,5,5,5,5,0.297994859,0.404010282,1.477918251,0.50829188,23.58517631,3.248381488
gmm_hg,image_segmentation,2310,7,18,2,0.260698202,0.443071755,2,4,4,4,4,0.292384965,0.415230071,1.748075313,0.443071755,26.09929123,12.58731446
gmm_shrunk,image_segmentation,2310,7,18,2,0.210207285,0.376508891,3,4,4,4,4,0.255747602,0.488504797,2.153210278,0.376508891,-60.07762748,0.030573564
gmm_ms_shrunk,image_segmentation,2310,7,18,2,0.362484314,0.523316614,2,3,4,3,4,0.188783585,0.622432829,1.720163548,0.523316614,-57.80412678,4.538839697
gmm_rs_shrunk,image_segmentation,2310,7,18,2,0.456453657,0.659360468,3,4,4,4,4,0.188709717,0.622580567,1.141578423,0.659360468,-58.36859627,3.674035415
gmm_hg_shrunk,image_segmentation,2310,7,18,2,0.327062944,0.498518523,3,4,4,4,4,0.202409169,0.595181663,1.796705593,0.498518523,-57.84167247,4.009774182
kmeans,image_segmentation,2310,7,18,3,0.291249068,0.463540929,2,6,6,2,2,0.205372165,0.58925567,1.955117398,0.463540929,1.43E+07,0.046149757
kmeans_hg,image_segmentation,2310,7,18,3,0.338625379,0.51011658,2,6,6,2,2,0.199625407,0.600749186,1.728987301,0.51011658,1.34E+07,11.76861243
gmm,image_segmentation,2310,7,18,3,0.190481135,0.443767858,3,5,5,5,5,0.349635812,0.300728375,1.772368567,0.443767858,20.10504531,0.123690066
gmm_ms,image_segmentation,2310,7,18,3,0.153308832,0.382338121,3,5,5,5,5,0.359511342,0.280977316,1.936588974,0.382338121,29.93920646,17.64392937
gmm_rs,image_segmentation,2310,7,18,3,0.278696768,0.516107647,4,5,5,5,5,0.305432347,0.389135305,1.492800506,0.516107647,26.7063764,6.851049623
gmm_hg,image_segmentation,2310,7,18,3,0.219865817,0.390584484,2,5,5,5,5,0.358352316,0.283295368,1.759249835,0.390584484,29.22121737,11.12257245
gmm_shrunk,image_segmentation,2310,7,18,3,0.317102545,0.467101387,2,4,4,4,4,0.205371415,0.58925717,1.910843107,0.467101387,-58.12938031,0.028738758
gmm_ms_shrunk,image_segmentation,2310,7,18,3,0.391230629,0.564650906,2,3,4,3,4,0.178552586,0.642894827,1.58548592,0.564650906,-57.46784527,4.089656534
gmm_rs_shrunk,image_segmentation,2310,7,18,3,0.32135102,0.489038231,3,4,4,4,4,0.204329379,0.591341241,1.835965758,0.489038231,-58.08160157,3.161214256
gmm_hg_shrunk,image_segmentation,2310,7,18,3,0.391230629,0.564650906,2,3,4,3,4,0.178552586,0.642894827,1.58548592,0.564650906,-57.46784527,3.479387709
kmeans,image_segmentation,2310,7,18,4,0.400067732,0.557978231,2,6,6,2,2,0.165244226,0.669511548,1.634489732,0.557978231,1.41E+07,0.070000427
kmeans_hg,image_segmentation,2310,7,18,4,0.338381693,0.509884506,2,6,6,2,2,0.199683527,0.600632946,1.729800746,0.509884506,1.34E+07,11.57417443
gmm,image_segmentation,2310,7,18,4,0.245124104,0.512083646,2,4,5,4,5,0.338631255,0.322737491,1.492583815,0.512083646,18.95939979,0.057930668
gmm_ms,image_segmentation,2310,7,18,4,0.260105147,0.521307563,2,4,4,4,4,0.309820222,0.380359557,1.546217297,0.521307563,29.22977634,17.74718823
gmm_rs,image_segmentation,2310,7,18,4,0.116030023,0.337417208,3,5,5,5,5,0.498279835,0.00344033,1.810741875,0.337417208,21.08290397,3.17301199
gmm_hg,image_segmentation,2310,7,18,4,0.161773306,0.277706678,3,5,5,5,5,0.395042549,0.209914901,2.041310696,0.277706678,31.4420293,14.93856686
gmm_shrunk,image_segmentation,2310,7,18,4,0.346680142,0.48633677,4,4,5,4,5,0.191800577,0.616398846,1.859220081,0.48633677,-58.15498596,0.01595468
gmm_ms_shrunk,image_segmentation,2310,7,18,4,0.420162905,0.566788503,2,4,5,4,5,0.165535951,0.668928098,1.584389357,0.566788503,-57.34790044,4.397724672
gmm_rs_shrunk,image_segmentation,2310,7,18,4,0.518253201,0.707433296,2,4,5,4,5,0.156702082,0.686595835,1.019720296,0.707433296,-57.86659102,2.450697424
gmm_hg_shrunk,image_segmentation,2310,7,18,4,0.433336934,0.590697238,1,2,4,2,4,0.167377793,0.665244413,1.481233892,0.590697238,-57.53622607,3.364214133
kmeans,image_segmentation,2310,7,18,5,0.400780929,0.551837879,1,6,6,1,1,0.161953508,0.676092985,1.667045614,0.551837879,1.41E+07,0.106622334
kmeans_hg,image_segmentation,2310,7,18,5,0.338308416,0.509824763,2,6,6,2,2,0.199682402,0.600635196,1.730492467,0.509824763,1.36E+07,11.42361006
gmm,image_segmentation,2310,7,18,5,0.158283064,0.410643309,4,5,5,5,5,0.41956095,0.1608781,1.727998636,0.410643309,19.42006064,0.086543392
gmm_ms,image_segmentation,2310,7,18,5,0.321571908,0.508312862,2,5,5,5,5,0.220483371,0.559033258,1.703955229,0.508312862,30.23354729,18.13945918
gmm_rs,image_segmentation,2310,7,18,5,0.452045565,0.652642671,3,4,4,4,4,0.191581596,0.616836808,1.134867847,0.652642671,27.08095733,4.825281281
gmm_hg,image_segmentation,2310,7,18,5,0.321571908,0.508312862,2,5,5,5,5,0.220483371,0.559033258,1.703955229,0.508312862,30.23354729,11.07896646
gmm_shrunk,image_segmentation,2310,7,18,5,0.307991803,0.452148354,3,4,5,4,5,0.224901243,0.550197514,1.870039268,0.452148354,-59.46599489,0.012619276
gmm_ms_shrunk,image_segmentation,2310,7,18,5,0.481815239,0.628578184,2,3,4,3,4,0.150437869,0.699124262,1.350785739,0.628578184,-57.36747714,4.222127368
gmm_rs_shrunk,image_segmentation,2310,7,18,5,0.299135215,0.457843569,3,4,4,4,4,0.243743379,0.512513241,1.794446274,0.457843569,-59.25408198,3.362500242
gmm_hg_shrunk,image_segmentation,2310,7,18,5,0.481815239,0.628578184,2,3,4,3,4,0.150437869,0.699124262,1.350785739,0.628578184,-57.36747714,3.51296982
kmeans,image_segmentation,2310,7,18,6,0.385362758,0.519066243,1,6,6,1,1,0.168068484,0.663863032,1.783465347,0.519066243,1.44E+07,0.070120575
kmeans_hg,image_segmentation,2310,7,18,6,0.403421432,0.569607724,1,6,6,1,1,0.163628864,0.672742271,1.593577159,0.569607724,1.40E+07,9.68719049
gmm,image_segmentation,2310,7,18,6,0.320634611,0.521827611,3,4,4,4,4,0.258777717,0.482444566,1.536703241,0.521827611,24.23910608,0.064636755
gmm_ms,image_segmentation,2310,7,18,6,0.218108533,0.423938601,2,5,5,5,5,0.33997289,0.32005422,1.761189062,0.423938601,30.5184626,18.15217301
gmm_rs,image_segmentation,2310,7,18,6,0.287001811,0.475617735,4,4,4,4,4,0.283356863,0.433286275,1.621630274,0.475617735,25.11899146,3.260031604
gmm_hg,image_segmentation,2310,7,18,6,0.280659483,0.481811642,1,5,5,5,5,0.257301094,0.485397813,1.7168071,0.481811642,29.81966797,11.02589695
gmm_shrunk,image_segmentation,2310,7,18,6,0.394521695,0.536929533,2,4,4,4,4,0.183774764,0.632450471,1.645929355,0.536929533,-58.60884432,0.015769461
gmm_ms_shrunk,image_segmentation,2310,7,18,6,0.461914004,0.615784571,2,4,6,4,6,0.159459971,0.681080058,1.38704177,0.615784571,-57.38774472,4.362730879
gmm_rs_shrunk,image_segmentation,2310,7,18,6,0.332896667,0.509749948,3,4,4,4,4,0.216485088,0.567029823,1.688861588,0.509749948,-58.59224378,2.196946827
gmm_hg_shrunk,image_segmentation,2310,7,18,6,0.461914004,0.615784571,2,4,6,4,6,0.159459971,0.681080058,1.38704177,0.615784571,-57.38774472,3.751072821
kmeans,image_segmentation,2310,7,18,7,0.352635178,0.494436701,2,6,6,2,2,0.169542108,0.660915784,1.897719674,0.494436701,1.45E+07,0.072458274
kmeans_hg,image_segmentation,2310,7,18,7,0.338006806,0.509153518,2,6,6,2,2,0.19993813,0.600123739,1.732409047,0.509153518,1.36E+07,12.07834265
gmm,image_segmentation,2310,7,18,7,0.274309324,0.547542949,2,5,5,5,5,0.272107451,0.455785098,1.522292243,0.547542949,17.75583222,0.095814009
gmm_ms,image_segmentation,2310,7,18,7,0.271961687,0.540572921,2,3,5,3,5,0.28607388,0.42785224,1.513300021,0.540572921,30.11363566,21.90009887
gmm_rs,image_segmentation,2310,7,18,7,0.352277306,0.612022031,2,5,5,5,5,0.279187595,0.441624811,1.167578612,0.612022031,22.83189016,3.732290165
gmm_hg,image_segmentation,2310,7,18,7,0.271961687,0.540572921,2,3,5,3,5,0.28607388,0.42785224,1.513300021,0.540572921,30.11363566,14.31000649
gmm_shrunk,image_segmentation,2310,7,18,7,0.279392544,0.410811842,3,4,4,4,4,0.216952298,0.566095403,2.096831639,0.410811842,-58.80730257,0.02004787
gmm_ms_shrunk,image_segmentation,2310,7,18,7,0.502239605,0.648417319,2,3,4,3,4,0.141211034,0.717577932,1.285647426,0.648417319,-57.10006548,5.142745765
gmm_rs_shrunk,image_segmentation,2310,7,18,7,0.365282561,0.5405489,2,3,4,3,4,0.202435041,0.595129917,1.596703772,0.5405489,-58.49301913,3.683209623
gmm_hg_shrunk,image_segmentation,2310,7,18,7,0.295622987,0.486894048,2,3,5,3,5,0.212853524,0.574292951,1.849729271,0.486894048,-57.99269363,4.247400236
kmeans,image_segmentation,2310,7,18,8,0.352635178,0.494436701,2,6,6,2,2,0.169542108,0.660915784,1.897719674,0.494436701,1.45E+07,0.088488977
kmeans_hg,image_segmentation,2310,7,18,8,0.40398141,0.570099656,1,6,6,1,1,0.163425257,0.673149487,1.591896619,0.570099656,1.40E+07,11.19190298
gmm,image_segmentation,2310,7,18,8,0.285562725,0.547486143,3,3,4,3,4,0.282369947,0.435260106,1.481072306,0.547486143,11.21975254,0.14773686
gmm_ms,image_segmentation,2310,7,18,8,0.366774849,0.538080658,2,4,4,4,4,0.212933393,0.574133215,1.581114338,0.538080658,31.51657485,21.56211255
gmm_rs,image_segmentation,2310,7,18,8,0.224568412,0.39018584,3,5,5,5,5,0.354693004,0.290613991,1.749551955,0.39018584,29.12505921,18.8378497
gmm_hg,image_segmentation,2310,7,18,8,0.272926618,0.446818602,3,4,5,4,5,0.269255445,0.46148911,1.793661098,0.446818602,30.92311418,10.45344185
gmm_shrunk,image_segmentation,2310,7,18,8,0.261698672,0.4450323,3,3,4,3,4,0.259113313,0.481773373,1.838706824,0.4450323,-59.85444829,0.03673811
gmm_ms_shrunk,image_segmentation,2310,7,18,8,0.401887424,0.563247467,1,3,4,3,4,0.179926844,0.640146312,1.569728211,0.563247467,-57.55436133,4.970776868
gmm_rs_shrunk,image_segmentation,2310,7,18,8,0.261698672,0.4450323,3,3,4,3,4,0.259113313,0.481773373,1.838706824,0.4450323,-59.85444829,2.316102309
gmm_hg_shrunk,image_segmentation,2310,7,18,8,0.528397898,0.705931185,2,4,4,4,4,0.145562161,0.708875678,1.049498401,0.705931185,-57.69043803,4.106831849
kmeans,image_segmentation,2310,7,18,9,0.326783371,0.510688743,2,6,6,2,2,0.189620514,0.620758973,1.794494646,0.510688743,1.40E+07,0.026121273
kmeans_hg,image_segmentation,2310,7,18,9,0.338400988,0.509430413,2,6,6,2,2,0.199631407,0.600737187,1.731543101,0.509430413,1.34E+07,11.27966855
gmm,image_segmentation,2310,7,18,9,0.283496387,0.482850978,3,5,5,5,5,0.287949844,0.424100311,1.611381524,0.482850978,23.13916523,0.064910138
gmm_ms,image_segmentation,2310,7,18,9,0.286304854,0.530660175,3,4,6,4,6,0.273897922,0.452204155,1.552788815,0.530660175,30.40394423,21.65283813
gmm_rs,image_segmentation,2310,7,18,9,0.221735456,0.427510898,2,5,5,5,5,0.334929572,0.330140857,1.743588015,0.427510898,23.29809999,3.501972379
gmm_hg,image_segmentation,2310,7,18,9,0.135383918,0.36462297,4,4,6,4,6,0.429526847,0.140946306,1.861484841,0.36462297,30.27344562,14.79131104
gmm_shrunk,image_segmentation,2310,7,18,9,0.46240464,0.679608459,3,3,5,3,5,0.186940993,0.626118014,1.082064945,0.679608459,-59.92759392,0.031002844
gmm_ms_shrunk,image_segmentation,2310,7,18,9,0.47336899,0.614128728,2,3,4,3,4,0.151554523,0.696890954,1.406104214,0.614128728,-57.1875186,5.049799172
gmm_rs_shrunk,image_segmentation,2310,7,18,9,0.471546094,0.688279946,3,3,4,3,4,0.184365339,0.631269323,1.049048525,0.688279946,-59.18473359,3.453555242
gmm_hg_shrunk,image_segmentation,2310,7,18,9,0.480537574,0.652100831,1,3,5,3,5,0.153377992,0.693244016,1.268516748,0.652100831,-57.61666387,4.244426884
kmeans,image_segmentation,2310,7,18,10,0.314934224,0.493138881,3,6,6,3,3,0.180603286,0.638793428,1.926351966,0.493138881,2.04E+07,0.108318501
kmeans_hg,image_segmentation,2310,7,18,10,0.338457085,0.509877206,2,6,6,2,2,0.199787768,0.600424464,1.7293498,0.509877206,1.36E+07,12.37278807
gmm,image_segmentation,2310,7,18,10,0.230931321,0.483708384,2,5,5,5,5,0.317875282,0.364249436,1.668886955,0.483708384,20.24506471,0.193874459
gmm_ms,image_segmentation,2310,7,18,10,0.308818995,0.487228605,2,4,4,4,4,0.26061656,0.478766881,1.653884335,0.487228605,30.69416692,20.96452171
gmm_rs,image_segmentation,2310,7,18,10,0.310545929,0.527405641,4,4,4,4,4,0.2951781,0.409643799,1.398878781,0.527405641,22.98500416,3.333562502
gmm_hg,image_segmentation,2310,7,18,10,0.331184476,0.51047519,2,4,5,4,5,0.217376762,0.565246476,1.682704589,0.51047519,27.63481333,13.59564478
gmm_shrunk,image_segmentation,2310,7,18,10,0.54177514,0.717367052,2,3,4,3,4,0.147375506,0.705248988,0.987146041,0.717367052,-59.45239196,0.018671276
